78,"Aπό το τελευταίο μπιπ, υπήρχε αλληλεπίδραση με το παιδί σου που συμμετέχει στην έρευνα, είτε με φυσική παρουσία είτε μέσω τηλεφώνου ή διαδικτυακά;","{Ναί,Όχι}",1,parent,single,C,30
43,Αν ναί... Φέρε στο μυαλό σου την πιο πρόσφατη αλληλεπίδραση με αυτό το παιδί σου,"{Σπίτι,Σχολείο,Αυτοκίνητο,Αλλού με Φυσική Παρουσία,Διαδικτυακά, τηλεφωνικώς, ή με μηνύματα}",true,parent,multiple,B,30
79,Αν ναί... Φέρε στο μυαλό σου την πιο πρόσφατη αλληλεπίδραση με αυτό το παιδί σου,"{Σπίτι,Σχολείο,Αυτοκίνητο,Αλλού με Φυσική Παρουσία,Διαδικτυακά, τηλεφωνικώς, ή με μηνύματα}",true,parent,multiple,C,30
45,Tι αφορούσε η αλληλεπίδραση;,"{Σχέσεις του παιδιού στην οικογένεια,Σχέσεις του παιδιού με φίλους,Σχέσεις του παιδιού για το άτομο που το ενδιαφέρει,Σχολείο και Διάβασμα,Ιατρικά θέματα στην οικογένεια,Συναισθηματικές δυσκολίες στην οικογένεια,Άλλο}",true,parent,multiple,B,30
81,Tι αφορούσε η αλληλεπίδραση;,"{Σχέσεις του παιδιού στην οικογένεια,Σχέσεις του παιδιού με φίλους,Σχέσεις του παιδιού για το άτομο που το ενδιαφέρει,Σχολείο και Διάβασμα,Ιατρικά θέματα στην οικογένεια,Συναισθηματικές δυσκολίες στην οικογένεια,Άλλο}",true,parent,multiple,C,30
10,"Πως αισθάνθηκες, στο πλαίσιο της αλληλεπίδρασης;","{Θυμωμένος,Χαρούμενος,Συγκεντρωμένος,Αγχωμένος,Ήρεμος,Απογοητευμένος}",true,parent,single,A,30
46,"Πως αισθάνθηκες, στο πλαίσιο της αλληλεπίδρασης;","{Θυμωμένος,Χαρούμενος,Συγκεντρωμένος,Αγχωμένος,Ήρεμος,Απογοητευμένος}",true,parent,single,B,30
122,"Από το τελευταίο μπιπ, είχες οποιαδήποτε δυσκολία που να σχετίζεται με:","{Σχέση με τους γονείς μου,Σχέση με τα αδέρφια μου,Ιατρικά θέματα άλλων μελών της οικογένειας,Δικά μου ιατρικά θέματα,Συναισθηματικές δυσκολίες άλλων μελών της οικογένειας,Δικές μου συναισθηματικές δυσκολίες,Σχέση με το άτομο που με ενδιαφέρει,Σχέση με τους συμμαθητές και φίλους μου,Σχέση με τους καθηγητές μου,Δυσκολίες που αφορούν την επίδοση μου,Δυσκολίες που αφορούν το διάβασμα,Οικονομικές Δυσκολίες,Αγωνίες για το μέλλον,Άλλη δυσκολία}",0,child,multiple,A,30
123,"Πως αισθάνθηκες, κατά τη διάρκεια αυτών των δυσκολίων;","{Θυμωμένος,Χαρούμενος,Συγκεντρωμένος,Αγχωμένος,Απογοητευμένος,Ήρεμος}",0,child,single,A,30
117,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Μπορούσα να τελειώσω τις εργασίες μου. ","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",true,child,single,A,30
118,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Μπορούσα να διαχειριστώ το άγχος μου κατά τη διάρκεια του μαθήματος ή της μελέτης.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",true,child,single,A,30
124,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Είπα και έδειξα το πως πραγματικά αισθανόμουν.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
125,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκεφτόμουν εκείνη τη στιγμή ότι δεν είμαι καλός/η σε τίποτα.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
126,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Είπα και έδειξα το πως πραγματικά αισθανόμουν.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
1,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Χαρούμενος/η και με καλή διάθεση,"{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,parent,single,A,30
2,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Ήρεμος/η και γαλήνιος/α,"{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,parent,single,A,30
127,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Απομακρύνθηκα από τους άλλους ώστε να μείνω μόνος/η.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
128,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Είπα ξεκάθαρα τη δική μου άποψη.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
129,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Ζήτησα βοήθεια ή και συμβουλές  από άλλους για το τι να κάνω.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
130,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Άκουσα τι λένε οι άλλοι και προσπάθησα να καταλάβω την άποψη τους.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
131,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Ένιωσα ότι άλλα άτομα έφταιγαν για αυτό που συμβαίνει.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
132,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Προσπάθησα να οργανώσω όσα έπρεπε να κάνω βάζοντας προτεραιότητες.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
133,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Απέφυγα να κάνω κάτι που μου άρεσε ή ήταν σημαντικό για εμένα.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
134,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκεφτόμουν όλους τους τρόπους με τους οποίους η κατάσταση μπορεί να χειροτερέψει.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
135,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Προσπάθησα να καταλάβω τι πραγματικά νιώθω.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
136,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Ενέπλεξα κάποιον άλλο ώστε να κάνει κάτι για εμένα.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
19,"Κατά την αλληλεπίδραση με το παιδί σου, σε ποιο βαθμό ισχύουν τα πιο κάτω, στην προσπάθεια σου να διαχειριστείς τα συναισθήματα, σκέψεις, και συμπεριφορά σου: | Σκέφτηκα εκείνη την στιγμή ότι δεν ήμουν καλός/ή σε τίποτα.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,parent,single,A,30
137,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Προσπάθησα να σπάσω αυτό που κάνω σε μικρότερα μέρη.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
138,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκεφτόμουν όλη την ώρα πόσο άσχημο ήταν αυτό που συνέβη.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
139,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Στήριξα τους άλλους γιατί είχαν μια δύσκολη στιγμή.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
140,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκέφτηκα αρκετά πριν αποφασίσω τι να πράξω.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
141,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Διατήρησα τον έλεγχο της συμπεριφοράς μου.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
142,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Συνέχισα να προσπαθώ για το καλύτερο παρά τη δυσκολία.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
143,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκεφτόμουν πως αντέδρασα και προσπάθησα να δω αν έπραξα σωστά ή λανθασμένα.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
144,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Σκέφτηκα την κατάσταση με πιο θετικό τρόπο.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
145,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Αποδέχτηκα την κατάσταση έτσι όπως ήταν.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
146,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Είπα πράγματα για να εκτονώσω τα δυσάρεστα συναισθήματα μου.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
33,"Μετά την αλληλεπίδραση με το παιδί σου, σε ποιο βαθμό ισχύουν τα πιο κάτω: | Ζήτησα βοήθεια και υποστήριξη από κάποιον άλλο.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,parent,single,A,30
147,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Έκανα την αγαπημένη μου δραστηριότητα για να χαλαρώσω και ηρεμήσω.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,A,30
148,"Προσπάθησε να φέρεις κατά νου, τι σκέφτηκες και έκανες τα πρώτα λεπτά μετά τις δυσκολίες που ανέφερες πιο πριν. Σε ποιο βαθμό ισχύουν τα πιο κάτω όσον αφορά το τρόπο με τον οποίο διαχειρίστηκες τις δυσκολίες αυτές: | Ήρθα σε επαφή (φυσική ή μέσω τηλεφώνου) με τους φίλους μου.","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,A,30
149,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Χαρούμενος/η και με καλή διάθεση,"{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,B,30
150,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Ήρεμος/η και γαλήνιος/α,"{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,B,30
151,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Ενεργητικός/η και δραστήριος/α,"{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,B,30
152,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Φρέσκος/α και ξεκούραστος/η,"{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,child,single,B,30
153,Πως θα περιέγραφες την κατάσταση σου αυτή τη στιγμή; | Κάνω πράγματα που με ενδιαφέρουν,"{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",0,child,single,B,30
154,"Από το τελευταίο μπιπ, είχες σχολικές υποχρεώσεις ή υποχρεώσεις κατ' οίκον μελέτης η φροντιστηρίων;","{Nαί,Όχι}",1,child,single,B,30
155,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Έμαθα με επιτυχία το περιεχόμενο του μαθήματος. ","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",true,child,single,B,30
156,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Ακόμη και όταν αποσπόταν η προσοχή μου συνέχισα να μαθαίνω.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",true,child,single,B,30
157,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Μπορούσα να τελειώσω τις εργασίες μου. ","{Δεν ισχύει καθόλου 0,Ισχύει σε μέτριο βαθμό 1,Ισχύει πάρα πολύ 2}",true,child,single,B,30
158,"Αν ΝΑΙ, πως θα περιέγραφες την μαθησιακή σου απόδοση; | Μπορούσα να διαχειριστώ το άγχος μου κατά τη διάρκεια του μαθήματος ή της μελέτης.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",true,child,single,B,30
159,"Από το τελευταίο μπιπ, που βρισκόσουν; ","{Σπίτι,Σχολείο,Φροντιστήρια,Εξωσχολικές Δραστηριότητες,Κάπου αλλού}",0,child,multiple,B,30
51,"Κατά την αλληλεπίδραση με το παιδί σου, σε ποιο βαθμό ισχύουν τα πιο κάτω, στην προσπάθεια σου να διαχειριστείς τα συναισθήματα, σκέψεις, και συμπεριφορά σου: | Πίστευα ότι μπορούσα να αντιμετωπίσω αποτελεσματικά αυτό που συνέβαινε.","{Δεν ισχύει καθόλου  0,Ισχύει σε μέτριο βαθμό  1,Ισχύει πάρα πολύ  2}",0,parent,single,B,30
160,Από το τελευταίο μπιπ υπήρχε αλληλεπίδραση με το πατέρα σου;,"{Ναι, ήμασταν μαζί στον ίδιο χώρο,Ναι, αλλά επικοινωνήσαμε μόνο διαδικτυακά, τηλεφωνικώς ή με μηνύματα,Όχι δεν είχαμε κάποια επικοινωνία}",0,child,single,B,30
162,"Από το τελευταίο μπιπ, είχες οποιαδήποτε δυσκολία που να σχετίζεται με:","{Σχέση με τους γονείς μου,Σχέση με τα αδέρφια μου,Ιατρικά θέματα άλλων μελών της οικογένειας,Δικά μου ιατρικά θέματα,Συναισθηματικές δυσκολίες άλλων μελών της οικογένειας,Δικές μου συναισθηματικές δυσκολίες,Σχέση με το άτομο που με ενδιαφέρει,Σχέση με τους συμμαθητές και φίλους μου,Σχέση με τους καθηγητές μου,Δυσκολίες που αφορούν την επίδοση μου,Δυσκολίες που αφορούν το διάβασμα,Οικονομικές Δυσκολίες,Αγωνίες για το μέλλον,Άλλη δυσκολία}",0,child,multiple,B,30
163,"Πως αισθάνθηκες, κατά τη διάρκεια αυτών των δυσκολίων;","{Θυμωμένος,Χαρούμενος,Συγκεντρωμένος,Αγχωμένος,Απογοητευμένος,Ήρεμος}",0,child,single,B,30
